"Resident ID","c_Resident","c_DoB","c_Current Age","c_Education","Location","Income","Customer ID","Name","Updated_Birthday","Updated_Age","Education Level","City","Purchase Date","Shopping List","Item List","Item A","Item B","Item C","Item D","Item E","Item F","Item G","Item H","Item I","Item J","Item K","Item L","Item M","Item N","Item O","Item P","Item Q","Item R","Item S","Item T","Item U"
1979,"Valeth","24/10/1991",33,"college","Narrabri",77000,249,"Valeth","24/10/1991",33,"college","Narrabri","2023-9-8","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1449,"Selyn","7/1/1973",52,"college","Denmark",295000,250,"Selyn","7/1/1973",52,"college","Denmark","2024-4-2","['C', 'O', 'P', 'R']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2042,"Maren","26/2/1981",44,"junior college","Larrimah",477000,251,"Maren","26/2/1981",44,"junior college","Larrimah","2024-3-18","['E', 'F', 'K', 'M', 'P']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2320,"Belius","23/4/1993",32,"high-school","Alice Springs",407000,252,"Belius","23/4/1993",32,"high-school","Alice Springs","2023-12-15","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
499,"Valan","30/5/1993",31,"high-school","Bundaberg",415000,253,"Valan","30/5/1993",31,"high-school","Bundaberg","2023-7-17","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
1072,"Fenia","17/3/1990",35,"under high-school","Wollongong",33000,254,"Fenia","17/3/1990",35,"under high-school","Wollongong","2024-10-20","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'M', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1
1163,"Mira","18/8/1985",39,"college","Rockingham",203000,255,"Mira","18/8/1985",39,"college","Rockingham","2025-4-1","['D', 'E', 'F', 'J', 'L', 'P', 'R', 'S']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1535,"Landon","16/8/2002",22,"high-school","Murray Bridge",217000,256,"Landon","16/8/2002",22,"high-school","Murray Bridge","2024-6-5","['A', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S']","[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
1403,"Valon","17/8/1989",35,"master","Groote Eylandt",43000,257,"Valon","17/8/1989",35,"master","Groote Eylandt","2024-7-12","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1940,"Sage","30/5/2003",21,"high-school","Port Macquarie",294000,258,"Sage","30/5/2003",21,"high-school","Port Macquarie","2024-1-10","['A', 'C', 'G', 'O']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1839,"Malen","8/5/1983",41,"high-school","Whyalla",436000,259,"Malen","8/5/1983",41,"high-school","Whyalla","2023-6-13","['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'M', 'N', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
479,"Belen","17/6/1993",31,"junior college","Narrabri",585000,260,"Belen","17/6/1993",31,"junior college","Narrabri","2025-4-24","['A', 'B', 'C', 'E', 'F', 'I', 'M', 'O', 'S', 'T']","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
2264,"Ozias","27/5/1977",47,"high-school","Busselton",557000,261,"Ozias","27/5/1977",47,"high-school","Busselton","2025-1-8","['L', 'T']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1458,"Quenos","27/9/1981",43,"high-school","Forster",232000,262,"Quenos","27/9/1981",43,"high-school","Forster","2024-10-23","['C', 'D', 'E', 'G', 'I', 'J', 'N', 'P', 'S', 'T', 'U']","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1
2617,"Elyn","15/1/1995",30,"college","Jurien Bay",163000,263,"Elyn","15/1/1995",30,"college","Jurien Bay","2025-3-13","['A', 'B', 'D', 'G', 'H', 'I', 'J', 'L', 'N', 'O', 'Q', 'R', 'S', 'T']","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
511,"Elus","4/10/1984",40,"under high-school","Howard Springs",312000,264,"Elus","4/10/1984",40,"under high-school","Howard Springs","2024-5-29","['D', 'E', 'F', 'G', 'H', 'I', 'J', 'M', 'N', 'P', 'S', 'T', 'U']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
226,"Danae","27/4/2000",25,"college","Albury",106000,265,"Danae","27/4/2000",25,"college","Albury","2024-2-28","['B', 'D', 'E', 'G', 'H', 'I', 'L', 'N', 'O', 'R', 'S', 'T', 'U']","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1
2918,"Janas","22/3/1976",49,"junior college","Bundaberg",259000,266,"Janas","22/3/1976",49,"junior college","Bundaberg","2024-3-6","['Q']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2181,"Danis","7/2/1994",31,"high-school","Taree",510000,267,"Danis","7/2/1994",31,"high-school","Taree","2023-9-23","['B', 'E', 'I', 'J', 'M', 'P', 'Q']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
502,"Ralius","31/12/1997",27,"high-school","Yanchep",147000,268,"Ralius","31/12/1997",27,"high-school","Yanchep","2024-2-22","['A', 'B', 'D', 'E', 'J', 'L', 'M', 'O', 'P', 'Q', 'T']","[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
70,"Beliel","13/6/2000",24,"junior college","Laverton",477000,269,"Beliel","13/6/2000",24,"junior college","Laverton","2024-3-12","['A', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'N', 'O', 'S', 'U']","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1
1586,"Loren","1/10/1994",30,"college","Atherton",580000,270,"Loren","1/10/1994",30,"college","Atherton","2023-7-6","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2372,"Eliel","26/8/1995",29,"junior college","Katherine",360000,271,"Eliel","26/8/1995",29,"junior college","Katherine","2023-12-31","['A', 'D', 'J', 'L', 'Q', 'T']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
1381,"Gemma","13/9/1978",46,"high-school","Mount Barker",555000,272,"Gemma","13/9/1978",46,"high-school","Mount Barker","2023-1-24","['A', 'B', 'D', 'E', 'H', 'K', 'O', 'Q', 'R', 'T', 'U']","[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1
2469,"Galis","19/3/1984",41,"junior college","Tom Price",195000,273,"Galis","19/3/1984",41,"junior college","Tom Price","2024-5-9","['H', 'I', 'K', 'U']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2508,"Oror","10/4/1990",35,"high-school","Hobart",554000,274,"Oror","10/4/1990",35,"high-school","Hobart","2023-5-7","['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1881,"Fenas","28/11/2001",23,"junior college","Nelson Bay",569000,275,"Fenas","28/11/2001",23,"junior college","Nelson Bay","2025-2-26","['A', 'D', 'F', 'I', 'L', 'Q', 'R']","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1665,"Toren","30/1/2002",23,"junior college","Geelong",589000,276,"Toren","30/1/2002",23,"junior college","Geelong","2024-4-25","['F', 'J', 'L', 'N']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2720,"Lorae","17/12/1982",42,"master","Lithgow",54000,277,"Lorae","17/12/1982",42,"master","Lithgow","2023-5-10","['A', 'B', 'D', 'E', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'U']","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1485,"Selar","29/6/1975",49,"under high-school","Nelson Bay",489000,278,"Selar","29/6/1975",49,"under high-school","Nelson Bay","2023-9-2","['B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'P', 'Q', 'R', 'U']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1
287,"Lorius","19/7/1990",34,"high-school","Atherton",379000,279,"Lorius","19/7/1990",34,"high-school","Atherton","2024-11-12","['A', 'B', 'F', 'L', 'O', 'P', 'T', 'U']","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
1239,"Isus","21/11/1976",48,"junior college","Bendigo",232000,280,"Isus","21/11/1976",48,"junior college","Bendigo","2023-11-29","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
393,"Quenor","25/8/1993",31,"junior college","Gladstone",123000,281,"Quenor","25/8/1993",31,"junior college","Gladstone","2023-2-9","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
351,"Loras","20/11/1986",38,"college","Forster",39000,282,"Loras","20/11/1986",38,"college","Forster","2024-8-15","['B', 'C', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'U']","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
2559,"Alana","9/10/2003",21,"college","Papunya",312000,283,"Alana","9/10/2003",21,"college","Papunya","2023-5-12","['C', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2988,"Belae","9/9/1981",43,"high-school","Albany",449000,284,"Belae","9/9/1981",43,"high-school","Albany","2024-6-13","['A', 'B', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'S', 'T']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
814,"Belius","15/6/1980",44,"college","Mount Isa",60000,285,"Belius","15/6/1980",44,"college","Mount Isa","2024-9-4","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1628,"Janas","12/11/1987",37,"high-school","Atherton",125000,286,"Janas","12/11/1987",37,"high-school","Atherton","2024-6-27","['A', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
754,"Peryn","4/3/1987",38,"high-school","Onslow",152000,287,"Peryn","4/3/1987",38,"high-school","Onslow","2024-11-24","['C', 'O', 'R']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
84,"Seliel","9/5/2010",14,"junior college","Mutitjulu",564000,288,"Seliel","9/5/2010",14,"junior college","Mutitjulu","2023-7-21","['B', 'C', 'E', 'I', 'J', 'M', 'N', 'O', 'P', 'R', 'S', 'T']","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]",0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
2412,"Maliel","20/9/1997",27,"high-school","Nelson Bay",262000,289,"Maliel","20/9/1997",27,"high-school","Nelson Bay","2024-11-9","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
636,"Beliel","16/3/2009",16,"master","Emerald",353000,290,"Beliel","16/3/2009",16,"master","Emerald","2025-4-7","['A', 'B', 'C', 'D', 'F', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
348,"Silas","5/8/1981",43,"master","Whyalla",389000,291,"Silas","5/8/1981",43,"master","Whyalla","2023-8-18","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
625,"Marco","20/9/1993",31,"junior college","Derby",273000,292,"Marco","20/9/1993",31,"junior college","Derby","2024-8-16","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2382,"Loren","28/2/1991",34,"under high-school","Bowen",265000,293,"Loren","28/2/1991",34,"under high-school","Bowen","2025-3-5","['B', 'C', 'E', 'F', 'G', 'J', 'L', 'P', 'Q', 'S', 'U']","[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1303,"Loriel","1/6/1980",44,"college","Yanchep",291000,294,"Loriel","1/6/1980",44,"college","Yanchep","2024-6-13","['B', 'D', 'I', 'K', 'M', 'P', 'Q', 'S', 'U']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
2437,"Kian","8/5/1999",25,"junior college","Derby",530000,295,"Kian","8/5/1999",25,"junior college","Derby","2023-1-5","['A', 'B', 'C', 'D', 'F', 'I', 'O', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0
1716,"Elyn","8/11/1987",37,"junior college","Lismore",102000,296,"Elyn","8/11/1987",37,"junior college","Lismore","2023-12-6","['D', 'E', 'K', 'N', 'T']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1007,"Kelis","7/6/1986",38,"college","Groote Eylandt",493000,297,"Kelis","7/6/1986",38,"college","Groote Eylandt","2024-5-16","['D', 'G', 'J', 'K', 'N', 'O', 'T']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
104,"Oros","21/2/1978",47,"junior college","Laverton",189000,298,"Oros","21/2/1978",47,"junior college","Laverton","2023-9-26","['A', 'C', 'D', 'H', 'I', 'M', 'N', 'O', 'P', 'Q', 'U']","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
367,"Mathias","31/10/1998",26,"high-school","Emerald",112000,299,"Mathias","31/10/1998",26,"high-school","Emerald","2023-1-16","['C', 'F', 'K']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2992,"Flynn","16/6/1989",35,"high-school","Wyndham",278000,300,"Flynn","16/6/1989",35,"high-school","Wyndham","2024-10-9","['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'M', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
2801,"Leander","9/2/1985",40,"under high-school","Atherton",478000,301,"Leander","9/2/1985",40,"under high-school","Atherton","2024-11-27","['A', 'C', 'D', 'F', 'G', 'H', 'K', 'N', 'O', 'R']","[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
2904,"Noriel","19/4/2003",22,"college","Perth",473000,302,"Noriel","19/4/2003",22,"college","Perth","2024-8-1","['A', 'B', 'C', 'E', 'G', 'H', 'I', 'K', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
2939,"Ellery","24/12/1996",28,"college","Papunya",419000,303,"Ellery","24/12/1996",28,"college","Papunya","2024-5-1","['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
662,"Galor","14/3/1974",51,"college","Derby",96000,304,"Galor","14/3/1974",51,"college","Derby","2024-10-21","['B', 'C', 'E', 'H', 'I', 'J', 'O', 'P', 'R']","[0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
777,"Adeline","23/5/1982",42,"PhD","Batemans Bay",336000,305,"Adeline","23/5/1982",42,"PhD","Batemans Bay","2025-3-16","['B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'N', 'O', 'R', 'S']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
1149,"Peras","7/10/1981",43,"college","Maryborough",346000,306,"Peras","7/10/1981",43,"college","Maryborough","2023-5-16","['C', 'K', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
715,"Galis","3/4/2007",18,"high-school","Derby",42000,307,"Galis","3/4/2007",18,"high-school","Derby","2024-1-19","['A', 'B', 'C', 'D', 'E', 'L', 'M', 'N', 'T', 'U']","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1814,"Nash","23/1/1977",48,"college","Forster",537000,308,"Nash","23/1/1977",48,"college","Forster","2024-12-5","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'M', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
2844,"Caelan","13/4/1972",53,"college","Kalgoorlie",367000,309,"Caelan","13/4/1972",53,"college","Kalgoorlie","2025-4-8","['D', 'E', 'J', 'O', 'S', 'T']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
2821,"Fabian","11/12/1996",28,"junior college","Manjimup",222000,310,"Fabian","11/12/1996",28,"junior college","Manjimup","2023-2-7","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1763,"Belor","31/12/2002",22,"college","Batchelor",131000,311,"Belor","31/12/2002",22,"college","Batchelor","2025-2-20","['A', 'B', 'F', 'I', 'J', 'L', 'N', 'P', 'Q', 'S', 'T']","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0
1597,"Milan","26/10/1994",30,"junior college","Wyndham",526000,312,"Milan","26/10/1994",30,"junior college","Wyndham","2023-6-3","['D']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
