Customer ID,Name,Birthday,Age,Education Level,City,Purchase Date,Shopping List,Item List,Item A,Item B,Item C,Item D,Item E,Item F,Item G,Item H,Item I,Item J,Item K,Item L,Item M,Item N,Item O,Item P,Item Q,Item R,Item S,Item T,Item U
547,Ruby,11-6-2010,12,college,Boddington,2024-12-1,"['B', 'C', 'D', 'E', 'G', 'I', 'J', 'K', 'L', 'O', 'Q', 'S']","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
548,Oria,18-12-1989,33,junior college,Leonora,2024-8-11,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
549,Ryder,15-11-2010,12,master,Kununurra,2023-1-21,"['A', 'B', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
550,Peran,1-4-1977,46,college,Laverton,2023-6-13,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
551,Janor,11-8-1998,24,high-school,Forster,2024-12-29,"['B', 'C', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'S', 'U']","[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
552,Julian,9-3-1994,29,high-school,Broome,2025-2-21,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,Eden,2-6-1982,40,master,Cowra,2023-2-20,"['F', 'G', 'J', 'L', 'O', 'U']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
554,Pereth,19/1/1973,50,master,Meekatharra,2023-10-22,"['B', 'G', 'J', 'K', 'N', 'T', 'U']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
555,Belor,9-8-1982,40,college,Kalgoorlie,2025-3-18,"['A', 'C', 'E', 'F', 'J', 'K', 'L', 'M', 'N', 'P', 'R', 'S', 'T', 'U']","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
556,Peryn,12/11/2004,18,under high-school,Warwick,2024-5-15,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
557,Torus,1/11/1995,27,master,Singleton,2024-1-19,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
558,Coris,6-5-1989,33,college,Papunya,2023-3-5,"['B', 'C', 'D', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,Toryn,1-1-1981,42,high-school,Margaret River,2024-8-6,"['B', 'G', 'I', 'J', 'M', 'N', 'O', 'R']","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0
560,Toror,20-12-2007,15,college,Winton,2023-11-18,"['A', 'C', 'D', 'E', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T']","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
561,Isla,28-10-1983,39,junior college,Jurien Bay,2024-11-8,"['A', 'B', 'C', 'D', 'E', 'G', 'H', 'J', 'K', 'M', 'N', 'O', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
562,Aurelia,26-10-1992,30,master,Hobart,2023-7-29,"['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
563,Lorius,4/7/1979,43,college,Winton,2023-5-31,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
564,Coren,16/7/2003,19,high-school,Gatton,2024-10-2,"['A', 'B', 'C', 'D', 'F', 'J', 'L', 'M', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
565,Peren,21-2-2000,23,high-school,Ararat,2023-10-31,['B'],"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Jana,27/8/1987,35,high-school,Kununurra,2024-11-7,"['B', 'C', 'N', 'T']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
567,Selion,3-8-1997,25,junior college,Wiluna,2024-6-24,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
568,Coriel,4-5-2004,18,under high-school,Derby,2024-3-2,"['C', 'E', 'H', 'M', 'P', 'T']","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
569,Norus,21-5-1982,40,college,Meekatharra,2024-6-22,"['A', 'B', 'C', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T']","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
570,Halas,12-4-2010,13,college,Dubbo,2024-10-30,"['G', 'I', 'L', 'Q']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
571,Sela,15-10-2010,12,high-school,Wyndham,2024-6-8,"['A', 'B', 'D', 'E', 'H', 'I', 'J', 'L', 'P', 'R', 'U']","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
572,Galas,5/3/1975,48,junior college,Newman,2024-1-4,"['A', 'B', 'C', 'D', 'E', 'F', 'K', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
573,Janius,24/4/2005,18,high-school,Hobart,2023-6-17,"['B', 'D', 'E', 'H', 'I', 'J', 'M', 'P', 'R', 'S', 'U']","[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
574,Keliel,11/9/1993,29,college,Daly Waters,2024-3-28,"['A', 'C', 'D', 'G', 'H', 'J', 'L', 'M', 'O', 'P', 'Q', 'T']","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
575,Janos,14/4/1983,40,junior college,Newcastle,2024-4-8,"['B', 'E', 'F', 'N', 'P']","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
576,Fenor,20-1-2002,21,junior college,Albany,2023-5-13,"['A', 'H', 'L', 'P']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
577,Jude,15-9-1974,48,junior college,Armidale,2025-1-9,"['A', 'B', 'C', 'D', 'E', 'F', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
578,Crew,4-8-1988,34,college,Carnarvon,2023-11-26,"['A', 'B', 'D', 'H', 'I', 'K', 'O', 'P']","[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
579,Elor,10/3/1977,46,junior college,Roma,2023-3-14,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
580,Loren,23-12-1996,26,college,Karratha,2024-8-6,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,Noris,7-9-1995,27,junior college,Warwick,2024-5-17,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
582,Loren,1/7/1987,35,master,Narrabri,2023-2-9,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
583,Toren,23-5-1979,43,high-school,Exmouth,2023-4-15,"['D', 'H', 'M', 'U']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
584,Orion,22-7-1998,24,junior college,Boddington,2023-12-2,"['B', 'C', 'D', 'E', 'I', 'J', 'K', 'L', 'N', 'P', 'Q', 'R', 'S', 'U']","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1
585,Pereth,25/1/1981,42,college,Orange,2024-2-29,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'J', 'K', 'L', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
586,Belor,7-11-1975,47,college,Atherton,2025-2-5,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
587,Fenus,17-11-2001,21,junior college,Kununurra,2025-3-5,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,Kelion,26-8-1994,28,high-school,Sale,2024-3-19,"['A', 'D', 'G', 'J', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
589,Belar,30/8/2007,15,college,Barrow Creek,2023-8-27,"['A', 'G', 'K', 'L', 'S']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
590,Coryn,5-4-2010,13,junior college,Nelson Bay,2025-3-3,"['E', 'F', 'G', 'K', 'R']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
591,Quenas,10-9-2000,22,high-school,Bowen,2024-8-3,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
592,Mara,3/10/1972,50,PhD,Broome,2024-4-13,"['B', 'C', 'E', 'F', 'G', 'J', 'L', 'M', 'P', 'Q', 'R', 'S', 'T']","[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0
593,Oros,20/2/1991,32,high-school,Merredin,2024-10-31,"['A', 'B', 'C', 'F', 'H', 'I', 'K', 'M', 'P', 'S', 'T', 'U']","[1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
594,Darian,27-10-1978,44,under high-school,Nowra,2025-3-26,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
595,Lana,22-3-1994,29,junior college,Alice Springs,2023-12-12,"['A', 'E', 'F', 'I', 'J', 'L', 'M', 'N', 'S', 'T']","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0
596,Noriel,8-5-1995,27,junior college,Kununurra,2024-4-23,['K'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597,Malan,3/11/2008,14,high-school,Alice Springs,2023-8-25,"['A', 'D', 'E', 'I', 'L', 'M', 'O', 'P', 'Q', 'S', 'T']","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0
598,Kelen,24-1-1976,47,high-school,Whyalla,2025-3-13,"['A', 'B', 'D', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
599,Leila,1-1-2009,14,high-school,Emerald,2024-6-3,"['B', 'F', 'G', 'O', 'P', 'Q', 'S', 'T']","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
600,Oror,29-4-1973,50,college,Whyalla,2023-8-24,"['A', 'D', 'H', 'J', 'O', 'P', 'S']","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
601,Dana,17/3/1998,25,college,Mandurah,2025-4-14,"['C', 'K', 'L', 'N', 'Q']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
602,Elen,28/7/1988,34,junior college,Bathurst,2025-3-25,"['A', 'B', 'I', 'J', 'K', 'N', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1
603,Galia,1-10-1992,30,high-school,Seymour,2023-5-30,"['C', 'I', 'L', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
604,Gavin,28-1-1999,24,master,Nelson Bay,2023-4-14,"['I', 'K', 'L', 'M', 'Q']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
605,Noras,23/10/1975,47,junior college,Victor Harbor,2024-5-11,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
606,Oreth,14-6-2007,15,college,Meekatharra,2024-1-11,"['A', 'I', 'M', 'O', 'P', 'T']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
607,Belas,24-8-2005,17,high-school,Jurien Bay,2025-3-25,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
608,Coror,9-12-1977,45,junior college,Joondalup,2023-6-27,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
609,Perius,13/6/2003,19,junior college,Maryborough,2023-5-20,"['E', 'F', 'J', 'M', 'T', 'U']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
610,Isen,28/7/2005,17,junior college,Warwick,2023-12-17,"['C', 'D', 'H', 'J', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T']","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
611,Galus,3-11-1978,44,college,Murray Bridge,2025-1-29,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
612,Ralus,15-5-2010,12,college,Forster,2024-7-20,"['B', 'M', 'U']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
613,Kelen,7-2-2007,16,high-school,Papunya,2023-9-2,"['C', 'D', 'E', 'F', 'P']","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
614,Nora,7-7-2007,15,high-school,Charters Towers,2025-1-31,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
615,Loros,23-2-1975,48,high-school,Papunya,2024-5-23,"['A', 'B', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
616,Blaise,11-6-1986,36,junior college,Daly Waters,2024-4-1,"['B', 'H', 'L', 'O']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
617,Anders,12-4-1976,47,high-school,Broome,2023-10-8,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,Sasha,16-4-1974,49,high-school,Busselton,2023-4-10,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'Q', 'R', 'T']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
619,Halae,10-4-1985,38,high-school,Geraldton,2024-11-28,"['C', 'H', 'I', 'K', 'L', 'N', 'O', 'R', 'T', 'U']","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1
